16/09/2019 12:03:59,3,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,NOT useful,NOT useful,Useful,Useful,Absolutely NOT useful,Useful,Useful,Useful,Absolutely useful,Don't know,Don't know,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,Don't know,Don't know,Useful,Absolutely useful,Absolutely useful,Useful,Don't know,Useful,Useful,Avoid large spikes in processing time of any recieved message,"G6,G12",,"Consistency of Performance(i.e. run speed), performance, reliability","Performance,Reliability","I feel some of these ""guidelines"" are components that the ROS framework should give to the developer of the system. For example:
G7 - Use a dedicated node to store and represent globally-relevant data (e.g., the physical environment where the system operates) and use it as the single source of truth for all the other nodes in the system
Irrespective of the fact that I am not aware that this is considered best practice, I would expect the ROS framework to have a ""GlobalStoreNode"" or something, which allows for an easy way to enforce this guideline. 
Or, a more striking example:
G20 - The spinning rate for nodes should be configurable so that they can operate according to available computational resources
To enable this, make an *automatically* dynamically configurable SpinDuration class, and ensure that any spin function call only accepts those.

Lastly, I feel that the following two Guidelines cannot exist together:
G31 - If a node is stateful and its behavior strongly depends on the time and order of arrival of messages, specify the protocol of the messages expected by the node
G32 - ROS nodes must be stateless and their behaviour should not depend on previous operations or received messages

The fact that these two guidelines were so contradictory made me confused about the goal of this list: I believe the question was ""Which of these guidelines (which are all true and correct) would have been good to know about before you started developing?"", although I now think perhaps it was also a little bit ""Which of these guidelines do you believe are true, correct, and useful for people to know?""",All of this is good for the Discussion part.
16/09/2019 12:08:42,9,More than 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,NOT useful,Absolutely NOT useful,Useful,NOT useful,Don't know,NOT useful,Absolutely NOT useful,Absolutely NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Absolutely useful,Useful,NOT useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Useful,,,,"robustness, stability, maintainability","Reliability,Maintainability",,
16/09/2019 12:08:48,4,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,,,,"Performance, portability, safety","Performance,Portability,Safety",,
16/09/2019 12:08:51,3.5,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Useful,NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Don't know,Useful,Don't know,NOT useful,Absolutely useful,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Don't know,Useful,Absolutely useful,NOT useful,Don't know,Useful,Absolutely useful,Don't know,Useful,Absolutely useful,Don't know,Useful,Useful,Absolutely NOT useful,Don't know,,,,"Maintainability, useability, compatibly ","Maintainability,Usability,Compatibility",,
16/09/2019 12:13:07,3,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Absolutely NOT useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Don't know,NOT useful,NOT useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely NOT useful,NOT useful,NOT useful,Absolutely useful,NOT useful,NOT useful,Absolutely NOT useful,,,,"usability, portability, ease of development","Usability,Portability,Maintainability",,
16/09/2019 12:24:16,3,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,NOT useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,,,,"performance, maintainability, reliability","Performance,Maintainability,Reliability",,
16/09/2019 12:30:01,4,1,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Don't know,Useful,Don't know,Useful,Don't know,Useful,Useful,Absolutely useful,Don't know,Useful,Absolutely useful,Useful,Useful,Useful,Don't know,Absolutely NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Don't know,Absolutely useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Useful,,,,"maintainability, compatibility and usability","Maintainability,Usability,Compatibility",,
16/09/2019 12:45:45,5,More than 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Don't know,Useful,NOT useful,Useful,NOT useful,Useful,Don't know,Don't know,Absolutely NOT useful,Useful,Useful,Useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,,,,extensibility maintainability reliability,"Maintainability,Reliability",,
16/09/2019 12:46:32,0,Between 2 and 5,The software I change is running in a ROS-based environment,C,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,,,"Evolvable. It is imho wrong to assume that one constructs a ROS-based system top-down from a well-known and understood fixed set of requirements. ROS and ROS packages constantly change, ideas change, challenges in competitions change.",Maintainability,"I dropped in an @home project where I work on software internals rather than the overall ROS-part. Your idea that people working in a ROS-based project worry a lot about ROS seems wrong to me.
The code base evolves constantly, but is never architected from scratch, as the robot would be dead for a few years at least, and probably forever. We also never redesign nodes afaik, we're stretched enough to keep the thing running and make improvements in its functioning.

""how to design nodes"" is thus largely a non-relevant question, we got them as-is due to design decisions taken a decade ago, and it's hard to change them.",This may be useful in the Discussion for telling that some robotics developers do not have enough sensibility w.r.t. architectural practices?
16/09/2019 12:57:03,10,More than 10,I develop ROS-based systems for academic purposes,A,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Don't know,NOT useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,NOT useful,NOT useful,Useful,Useful,Absolutely NOT useful,NOT useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,,,,"performance, reliability, maintainability","Performance,Maintainability,Reliability",,
16/09/2019 13:05:38,3,Between 2 and 5,I develop ROS-based systems for academic purposes,A,NOT useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,Useful,NOT useful,NOT useful,NOT useful,Useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,NOT useful,Absolutely useful,,,,"Compatibility, Reliability, Performance","Compatibility,Reliability,Performance","make it more concise and precise, automatic rosification tool for new hardwares",NA
16/09/2019 13:25:13,5,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely NOT useful,Absolutely useful,NOT useful,Useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Useful,Look for already existing ROS packages that could be used instead of doing a redundant work,G43,,"Reliability, Compatibility, Standardized (Usability)","Reliability,Compatibility,Usability",,
16/09/2019 13:31:38,8,More than 10,Both comapny and hobby,"A,C",Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Don't know,Useful,Useful,Absolutely NOT useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,Absolutely useful,"Use services, action servers to their intended purposes. If you can imagine wanting to cancel a computation, make that a action server. Also: split planning and execution into separate interfaces (planning can be a service, execution should be an action server). This allows to introspect the plan etc. ",G39,,"Compatibility, maintainability, usability","Maintainability,Usability,Compatibility",,
16/09/2019 14:18:00,2,Between 2 and 5,I develop ROS-based systems for a company,C,Absolutely NOT useful,Absolutely useful,Absolutely useful,Useful,Don't know,Useful,Absolutely NOT useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Don't know,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely useful,NOT useful,"In the case of decoupled ROS specific code / logic code, do both unit tests for logic alone AND integration tests with the node inside the ROS system",G35,,"reliability, maintainability, resilience to race conditions","Reliability,Maintainability",,
16/09/2019 14:35:14,7,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Don't know,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,"Conventions for using git (naming commits, splitting packages into repos, ...), naming conventions and code formatting (for file names, packages, python, c++, ...), using CI and testing",G34,,"maintainability, modularity, deployability","Maintainability,Portability",,
16/09/2019 14:55:11,4,Between 6 and 10,"I develop ROS-based systems for a company, as a hobby and also for academic purposes","A,C,H",Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,Useful,Don't know,NOT useful,Don't know,Useful,Don't know,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Don't know,Useful,Useful,Absolutely useful,Useful,Don't know,Useful,Useful,Don't know,Absolutely useful,Useful,NOT useful,NOT useful,Useful,Useful,Useful,Don't know,NOT useful,Don't know,Don't know,,,,"performance, compatibility, usability","Compatibility,Usability,Performance",,
16/09/2019 14:56:26,5,1,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Don't know,Don't know,Useful,Useful,NOT useful,Don't know,Useful,Absolutely useful,Useful,Useful,Don't know,Absolutely useful,Don't know,Absolutely useful,Useful,Don't know,Don't know,Useful,Useful,Absolutely useful,Useful,Don't know,Don't know,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,NOT useful,Useful,Useful,Useful,Don't know,Don't know,Useful,Useful,,,,"Performance, reliability and maintainability","Maintainability,Reliability,Performance",,
16/09/2019 15:01:04,1,1,I develop ROS-based systems for academic purposes,A,Useful,Useful,Useful,Useful,Absolutely NOT useful,NOT useful,Absolutely NOT useful,Absolutely NOT useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Useful,Useful,Useful,NOT useful,Absolutely NOT useful,Useful,Absolutely useful,Don't know,Absolutely NOT useful,Don't know,Don't know,Absolutely NOT useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely NOT useful,Don't know,NOT useful,Absolutely NOT useful,NOT useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely NOT useful,NOT useful,Useful,Useful,Useful,Don't know,Useful,,,,"performance, reliability, usability ","Usability,Reliability,Performance",,
16/09/2019 15:02:26,2,Between 6 and 10,I develop ROS-based systems for a company,C,Useful,Useful,NOT useful,NOT useful,NOT useful,Useful,NOT useful,Useful,Useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Useful,Useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,Don't know,Useful,NOT useful,Absolutely NOT useful,Useful,Absolutely useful,Useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,NOT useful,Absolutely NOT useful,NOT useful,,,,"Usability, security and efficient","Usability,Security,Performance",,
16/09/2019 15:02:56,6,Between 6 and 10,I develop ROS-based systems for a company,C,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,NOT useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,,,,Reliability maintainability safety,"Reliability,Maintainability,Safety",,
16/09/2019 15:43:07,4,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Absolutely useful,Useful,Don't know,NOT useful,Useful,Absolutely useful,Useful,Don't know,Absolutely NOT useful,NOT useful,Absolutely useful,Don't know,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Useful,Don't know,Useful,Useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,,,,"Code needed to run on limited hardware, so performance was a key requirement. Compatibility is major because using hardware from different vendors, you need their drivers to communicate with each other and share information. Finally, code-readability/ease of use and understanding. Itâ€™s important to understand what a node/package is actually doing in your system (behind the scenes), and well-documented code makes that easier. Good ROS wikis are important ","Performance,Compatibility,Usability,Maintainability","As I mentioned, a standard form of documentation (ROS Wiki) is very useful!",Still a strong need of documentation
16/09/2019 15:55:16,7,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Don't know,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Don't know,Don't know,Useful,NOT useful,Useful,Don't know,Don't know,Absolutely useful,Absolutely useful,NOT useful,Don't know,NOT useful,Don't know,Useful,Useful,Absolutely useful,Don't know,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,Useful,NOT useful,Useful,Absolutely useful,Useful,Don't know,Don't know,Useful,Absolutely useful,,,,"maintainability, intercombatability, composability","Maintainability,Compatibility",,
16/09/2019 16:06:32,2,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,"If there are any nodes that are computationally expensive, ensure that it only executes if it has subscribers",G44,"G44: If a node is computationally expensive, then ensure that it only executes when some other nodes are subscribing to a topic it publishes to (unless topic latching is enabled).","Usability, reliability, maintainability","Usability,Reliability,Maintainability",No,NA
16/09/2019 16:12:54,1,Between 2 and 5,I develop ROS-based systems for a company,C,Don't know,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Don't know,NOT useful,Useful,Absolutely useful,Don't know,Absolutely useful,Useful,Don't know,Useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Don't know,Don't know,Useful,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,Useful,Consider the amount of inter-process communication if developing in ROS 1 without using nodelets.,G45,G45: Use nodelets when the overhead due to inter-process communication is too high both in terms of frequency of messages and payload.  ,"3 Requirements: The ease I can port the nodes to ROS 2, the likelihood the device will always be connected to the system, how easy and modifiable is my code for a ROS developer who doesn't have a software background?","Portability,Maintainability,Reliability",I'm not sure I completely understood all of the 39 considerations or if they were specific to ROS 1 or ROS 2 so I assumed they were talking about ROS1 and answered accordingly.,NA
16/09/2019 16:25:09,4,More than 10,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely NOT useful,Useful,Absolutely NOT useful,Don't know,Useful,Don't know,Absolutely NOT useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Don't know,Don't know,Useful,Don't know,Don't know,Useful,Useful,NOT useful,Useful,Useful,Don't know,Useful,Useful,Absolutely useful,Useful,Don't know,Don't know,Useful,Don't know,,,,"usability, reliability, maintainability","Usability,Reliability,Maintainability",,
16/09/2019 16:30:41,4,More than 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Useful,NOT useful,Useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Don't know,Absolutely useful,NOT useful,NOT useful,Don't know,Absolutely NOT useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,NOT useful,Useful,NOT useful,Useful,,,,"network, usability, compatibility","Usability,Compatibility",,
16/09/2019 17:10:52,2,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Don't know,Absolutely useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Don't know,NOT useful,Absolutely NOT useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Don't know,Absolutely useful,NOT useful,Don't know,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Don't know,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,,,,"reliability, performance, portability","Reliability,Performance,Portability",Provide an upstream package if possible,NA
16/09/2019 17:59:52,10,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely NOT useful,Useful,Don't know,NOT useful,NOT useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,NOT useful,Useful,NOT useful,Absolutely useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Useful,"- If possible, unsubscribe to a input topic if the node doesn't need it for some time (to avoid serialization of the messages with the other node). 
- Similarly, don't subscribe to an input topic if no one is subscribed to an output topic of the node (for nodes that are stateless). 
- Don't generate data for an output topic if no one is subscribed on it (e.g., an image processing node should not do any processing if no one is listening), at least if topic latching is disabled. Use generic topic names. 
- To make multi-robot integration easier,  TF frame names should be parameters, topic names should be local (avoid using leading / in hard-coded topic name) so that when we put a node/launch file under a different namespace, TF and topics won't collide between the robots.","G46,G47,G44,G34","G46: Unsubscribe from topics where no messages will be published to (even temporarily).
G47: Unsubscribe from topics when the subscribing node will not need the messages published to them (even temporarily). ","usability, compatibility, maintainability","Usability,Compatibility,Maintainability",,
16/09/2019 18:24:43,9,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Useful,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Absolutely useful,Don't know,Useful,Don't know,Don't know,Don't know,Absolutely useful,Useful,Don't know,Absolutely useful,Useful,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Absolutely useful,Don't know,Don't know,Don't know,Don't know,Don't know,Useful,Don't know,Don't know,Don't know,Don't know,,,,"performance, usability, reliability","Performance,Usability,Reliability",,
